candidate,gc_t0_ms,period,sl_atr,tp_atr,gross_r,reason,hold_ms,cost_r,net_r
Q60,1788333960000,VALID,3.5,7.25,0.15607803901951642,TIME,299854,0.02,0.13607803901951643
Q60,1788353280000,VALID,3.5,7.25,0.3271069274893165,TIME,299098,0.02,0.3071069274893165
Q60,1788417360000,VALID,3.5,7.25,0.014365001632346299,TIME,299701,0.02,-0.005634998367653701
Q60,1788439920000,VALID,3.5,7.25,0.4097071129706915,TIME,299862,0.02,0.3897071129706915
Q60,1788461400000,VALID,3.5,7.25,0.5984668252709348,TIME,299844,0.02,0.5784668252709347
Q60,1788852930000,POST_CHECK,3.5,7.25,-0.4461923489453079,TIME,299848,0.02,-0.4661923489453079
Q60,1788853320000,POST_CHECK,3.5,7.25,-0.5747995764634807,TIME,299700,0.02,-0.5947995764634807
Q60,1788894780000,POST_CHECK,3.5,7.25,-0.5192802056554449,TIME,298801,0.02,-0.5392802056554449
Q60,1789007910000,POST_CHECK,3.5,7.25,0.09816753926702611,TIME,299701,0.02,0.0781675392670261
Q60,1789019610000,POST_CHECK,3.5,7.25,-0.30153744420564843,TIME,299101,0.02,-0.32153744420564845
Q60,1789047570000,POST_CHECK,3.5,7.25,0.2640893002994893,TIME,299852,0.02,0.2440893002994893
Q60,1789053690000,POST_CHECK,3.5,7.25,0.06581691772885816,TIME,299847,0.02,0.04581691772885815
Q60,1789088850000,POST_CHECK,3.5,7.25,0.15171706817012975,TIME,299548,0.02,0.13171706817012976
Q60,1789347690000,POST_CHECK,3.5,7.25,1.4445762488467384,TIME,299699,0.02,1.4245762488467384
Q60,1789383480000,POST_CHECK,3.5,7.25,-0.12208835341360894,TIME,299552,0.02,-0.14208835341360893
Q60,1789388280000,POST_CHECK,3.5,7.25,0.8627566848867764,TIME,299550,0.02,0.8427566848867764
Q60,1789445400000,POST_CHECK,3.5,7.25,0.14307458143083956,TIME,299401,0.02,0.12307458143083956
Q60,1786096110000,TRAIN,3.5,7.25,0.19591836734693877,TIME,299850,0.05,0.14591836734693875
Q60,1786105620000,TRAIN,3.5,7.25,-1.0,SL,136800,0.05,-1.05
Q60,1786381140000,TRAIN,3.5,7.25,0.25346901017574425,TIME,299547,0.05,0.20346901017574426
Q60,1786440810000,TRAIN,3.5,7.25,-0.21164703984506814,TIME,298205,0.05,-0.26164703984506815
Q60,1786553460000,TRAIN,3.5,7.25,0.7317215263616771,TIME,299846,0.05,0.681721526361677
Q60,1786553820000,TRAIN,3.5,7.25,0.44354475933424975,TIME,299698,0.05,0.39354475933424976
Q60,1786633320000,TRAIN,3.5,7.25,0.9746774964166234,TIME,299704,0.05,0.9246774964166233
Q60,1786670520000,TRAIN,3.5,7.25,0.004645760743338404,TIME,298799,0.05,-0.0453542392566616
Q60,1787066490000,TRAIN,3.5,7.25,0.07512086277428338,TIME,299852,0.05,0.02512086277428338
Q60,1787098590000,TRAIN,3.5,7.25,-0.38772392723240445,TIME,299247,0.05,-0.43772392723240444
Q60,1787140380000,TRAIN,3.5,7.25,-0.08716707021789165,TIME,299854,0.05,-0.13716707021789165
Q60,1787143260000,TRAIN,3.5,7.25,0.045255196084633235,TIME,299851,0.05,-0.004744803915366767
Q60,1787234520000,VALID,3.5,7.25,0.6328395839899144,TIME,299848,0.05,0.5828395839899143
Q60,1787246430000,VALID,3.5,7.25,0.07631160572330423,TIME,299397,0.05,0.026311605723304224
Q60,1787267280000,VALID,3.5,7.25,1.034202898550842,TIME,299548,0.05,0.984202898550842
Q60,1787312280000,VALID,3.5,7.25,0.902552841065077,TIME,299402,0.05,0.852552841065077
Q60,1787325840000,VALID,3.5,7.25,-0.19437340153452315,TIME,299850,0.05,-0.24437340153452314
Q60,1787579790000,VALID,3.5,7.25,0.06732776617954092,TIME,299693,0.05,0.017327766179540918
Q60,1787583030000,VALID,3.5,7.25,0.665155807365389,TIME,299849,0.05,0.615155807365389
Q60,1787661450000,VALID,3.5,7.25,0.650975117686599,TIME,299853,0.05,0.600975117686599
Q60,1787664090000,VALID,3.5,7.25,-1.0,SL,203251,0.05,-1.05
Q60,1787666490000,VALID,3.5,7.25,0.24306727755002006,TIME,299853,0.05,0.19306727755002007
Q60,1787749530000,VALID,3.5,7.25,-0.13833370761287286,TIME,299862,0.05,-0.18833370761287288
Q60,1787753850000,VALID,3.5,7.25,-0.27881548974948084,TIME,299844,0.05,-0.3288154897494808
Q60,1787788590000,VALID,3.5,7.25,-0.411892675852098,TIME,299399,0.05,-0.461892675852098
Q60,1787834550000,VALID,3.5,7.25,0.36696182319655,TIME,299849,0.05,0.31696182319655003
Q60,1787925720000,VALID,3.5,7.25,-1.0,SL,229950,0.05,-1.05
Q60,1788144150000,VALID,3.5,7.25,-0.09484008528786882,TIME,299695,0.05,-0.14484008528786882
Q60,1788258720000,VALID,3.5,7.25,0.36032837807851614,TIME,299702,0.05,0.31032837807851615
Q60,1788333960000,VALID,3.5,7.25,0.15607803901951642,TIME,299854,0.05,0.10607803901951642
Q60,1788353280000,VALID,3.5,7.25,0.3271069274893165,TIME,299098,0.05,0.27710692748931653
Q60,1788417360000,VALID,3.5,7.25,0.014365001632346299,TIME,299701,0.05,-0.0356349983676537
Q60,1788439920000,VALID,3.5,7.25,0.4097071129706915,TIME,299862,0.05,0.3597071129706915
Q60,1788461400000,VALID,3.5,7.25,0.5984668252709348,TIME,299844,0.05,0.5484668252709347
Q60,1788852930000,POST_CHECK,3.5,7.25,-0.4461923489453079,TIME,299848,0.05,-0.4961923489453079
Q60,1788853320000,POST_CHECK,3.5,7.25,-0.5747995764634807,TIME,299700,0.05,-0.6247995764634807
Q60,1788894780000,POST_CHECK,3.5,7.25,-0.5192802056554449,TIME,298801,0.05,-0.5692802056554449
Q60,1789007910000,POST_CHECK,3.5,7.25,0.09816753926702611,TIME,299701,0.05,0.048167539267026105
Q60,1789019610000,POST_CHECK,3.5,7.25,-0.30153744420564843,TIME,299101,0.05,-0.3515374442056484
Q60,1789047570000,POST_CHECK,3.5,7.25,0.2640893002994893,TIME,299852,0.05,0.2140893002994893
Q60,1789053690000,POST_CHECK,3.5,7.25,0.06581691772885816,TIME,299847,0.05,0.015816917728858154
Q60,1789088850000,POST_CHECK,3.5,7.25,0.15171706817012975,TIME,299548,0.05,0.10171706817012975
Q60,1789347690000,POST_CHECK,3.5,7.25,1.4445762488467384,TIME,299699,0.05,1.3945762488467384
Q60,1789383480000,POST_CHECK,3.5,7.25,-0.12208835341360894,TIME,299552,0.05,-0.17208835341360895
Q60,1789388280000,POST_CHECK,3.5,7.25,0.8627566848867764,TIME,299550,0.05,0.8127566848867763
Q60,1789445400000,POST_CHECK,3.5,7.25,0.14307458143083956,TIME,299401,0.05,0.09307458143083956
Q60,1786096110000,TRAIN,3.5,7.25,0.19591836734693877,TIME,299850,0.1,0.09591836734693876
Q60,1786105620000,TRAIN,3.5,7.25,-1.0,SL,136800,0.1,-1.1
Q60,1786381140000,TRAIN,3.5,7.25,0.25346901017574425,TIME,299547,0.1,0.15346901017574424
Q60,1786440810000,TRAIN,3.5,7.25,-0.21164703984506814,TIME,298205,0.1,-0.31164703984506814
Q60,1786553460000,TRAIN,3.5,7.25,0.7317215263616771,TIME,299846,0.1,0.6317215263616771
Q60,1786553820000,TRAIN,3.5,7.25,0.44354475933424975,TIME,299698,0.1,0.34354475933424977
Q60,1786633320000,TRAIN,3.5,7.25,0.9746774964166234,TIME,299704,0.1,0.8746774964166234
Q60,1786670520000,TRAIN,3.5,7.25,0.004645760743338404,TIME,298799,0.1,-0.0953542392566616
Q60,1787066490000,TRAIN,3.5,7.25,0.07512086277428338,TIME,299852,0.1,-0.02487913722571662
Q60,1787098590000,TRAIN,3.5,7.25,-0.38772392723240445,TIME,299247,0.1,-0.48772392723240443
Q60,1787140380000,TRAIN,3.5,7.25,-0.08716707021789165,TIME,299854,0.1,-0.18716707021789164
Q60,1787143260000,TRAIN,3.5,7.25,0.045255196084633235,TIME,299851,0.1,-0.05474480391536677
Q60,1787234520000,VALID,3.5,7.25,0.6328395839899144,TIME,299848,0.1,0.5328395839899144
Q60,1787246430000,VALID,3.5,7.25,0.07631160572330423,TIME,299397,0.1,-0.02368839427669578
Q60,1787267280000,VALID,3.5,7.25,1.034202898550842,TIME,299548,0.1,0.934202898550842
Q60,1787312280000,VALID,3.5,7.25,0.902552841065077,TIME,299402,0.1,0.8025528410650771
Q60,1787325840000,VALID,3.5,7.25,-0.19437340153452315,TIME,299850,0.1,-0.2943734015345232
Q60,1787579790000,VALID,3.5,7.25,0.06732776617954092,TIME,299693,0.1,-0.032672233820459085
Q60,1787583030000,VALID,3.5,7.25,0.665155807365389,TIME,299849,0.1,0.5651558073653891
Q60,1787661450000,VALID,3.5,7.25,0.650975117686599,TIME,299853,0.1,0.550975117686599
Q60,1787664090000,VALID,3.5,7.25,-1.0,SL,203251,0.1,-1.1
Q60,1787666490000,VALID,3.5,7.25,0.24306727755002006,TIME,299853,0.1,0.14306727755002005
Q60,1787749530000,VALID,3.5,7.25,-0.13833370761287286,TIME,299862,0.1,-0.23833370761287287
Q60,1787753850000,VALID,3.5,7.25,-0.27881548974948084,TIME,299844,0.1,-0.37881548974948087
Q60,1787788590000,VALID,3.5,7.25,-0.411892675852098,TIME,299399,0.1,-0.511892675852098
Q60,1787834550000,VALID,3.5,7.25,0.36696182319655,TIME,299849,0.1,0.26696182319655004
Q60,1787925720000,VALID,3.5,7.25,-1.0,SL,229950,0.1,-1.1
Q60,1788144150000,VALID,3.5,7.25,-0.09484008528786882,TIME,299695,0.1,-0.19484008528786884
Q60,1788258720000,VALID,3.5,7.25,0.36032837807851614,TIME,299702,0.1,0.26032837807851616
Q60,1788333960000,VALID,3.5,7.25,0.15607803901951642,TIME,299854,0.1,0.05607803901951641
Q60,1788353280000,VALID,3.5,7.25,0.3271069274893165,TIME,299098,0.1,0.22710692748931652
Q60,1788417360000,VALID,3.5,7.25,0.014365001632346299,TIME,299701,0.1,-0.0856349983676537
Q60,1788439920000,VALID,3.5,7.25,0.4097071129706915,TIME,299862,0.1,0.30970711297069153
Q60,1788461400000,VALID,3.5,7.25,0.5984668252709348,TIME,299844,0.1,0.4984668252709348
Q60,1788852930000,POST_CHECK,3.5,7.25,-0.4461923489453079,TIME,299848,0.1,-0.5461923489453079
Q60,1788853320000,POST_CHECK,3.5,7.25,-0.5747995764634807,TIME,299700,0.1,-0.6747995764634807
Q60,1788894780000,POST_CHECK,3.5,7.25,-0.5192802056554449,TIME,298801,0.1,-0.6192802056554448
Q60,1789007910000,POST_CHECK,3.5,7.25,0.09816753926702611,TIME,299701,0.1,-0.0018324607329738979
Q60,1789019610000,POST_CHECK,3.5,7.25,-0.30153744420564843,TIME,299101,0.1,-0.4015374442056484
Q60,1789047570000,POST_CHECK,3.5,7.25,0.2640893002994893,TIME,299852,0.1,0.1640893002994893
Q60,1789053690000,POST_CHECK,3.5,7.25,0.06581691772885816,TIME,299847,0.1,-0.03418308227114185
Q60,1789088850000,POST_CHECK,3.5,7.25,0.15171706817012975,TIME,299548,0.1,0.05171706817012975
Q60,1789347690000,POST_CHECK,3.5,7.25,1.4445762488467384,TIME,299699,0.1,1.3445762488467383
Q60,1789383480000,POST_CHECK,3.5,7.25,-0.12208835341360894,TIME,299552,0.1,-0.22208835341360894
Q60,1789388280000,POST_CHECK,3.5,7.25,0.8627566848867764,TIME,299550,0.1,0.7627566848867764
Q60,1789445400000,POST_CHECK,3.5,7.25,0.14307458143083956,TIME,299401,0.1,0.04307458143083956
Q60,1786096110000,TRAIN,3.5,7.25,0.19591836734693877,TIME,299850,0.15,0.04591836734693877
Q60,1786105620000,TRAIN,3.5,7.25,-1.0,SL,136800,0.15,-1.15
Q60,1786381140000,TRAIN,3.5,7.25,0.25346901017574425,TIME,299547,0.15,0.10346901017574425
Q60,1786440810000,TRAIN,3.5,7.25,-0.21164703984506814,TIME,298205,0.15,-0.36164703984506813
Q60,1786553460000,TRAIN,3.5,7.25,0.7317215263616771,TIME,299846,0.15,0.5817215263616771
Q60,1786553820000,TRAIN,3.5,7.25,0.44354475933424975,TIME,299698,0.15,0.2935447593342497
Q60,1786633320000,TRAIN,3.5,7.25,0.9746774964166234,TIME,299704,0.15,0.8246774964166234
Q60,1786670520000,TRAIN,3.5,7.25,0.004645760743338404,TIME,298799,0.15,-0.14535423925666158
Q60,1787066490000,TRAIN,3.5,7.25,0.07512086277428338,TIME,299852,0.15,-0.07487913722571661
Q60,1787098590000,TRAIN,3.5,7.25,-0.38772392723240445,TIME,299247,0.15,-0.5377239272324045
Q60,1787140380000,TRAIN,3.5,7.25,-0.08716707021789165,TIME,299854,0.15,-0.23716707021789163
Q60,1787143260000,TRAIN,3.5,7.25,0.045255196084633235,TIME,299851,0.15,-0.10474480391536675
Q60,1787234520000,VALID,3.5,7.25,0.6328395839899144,TIME,299848,0.15,0.48283958398991433
Q60,1787246430000,VALID,3.5,7.25,0.07631160572330423,TIME,299397,0.15,-0.07368839427669577
Q60,1787267280000,VALID,3.5,7.25,1.034202898550842,TIME,299548,0.15,0.884202898550842
Q60,1787312280000,VALID,3.5,7.25,0.902552841065077,TIME,299402,0.15,0.752552841065077
Q60,1787325840000,VALID,3.5,7.25,-0.19437340153452315,TIME,299850,0.15,-0.3443734015345231
Q60,1787579790000,VALID,3.5,7.25,0.06732776617954092,TIME,299693,0.15,-0.08267223382045907
Q60,1787583030000,VALID,3.5,7.25,0.665155807365389,TIME,299849,0.15,0.515155807365389
Q60,1787661450000,VALID,3.5,7.25,0.650975117686599,TIME,299853,0.15,0.500975117686599
Q60,1787664090000,VALID,3.5,7.25,-1.0,SL,203251,0.15,-1.15
Q60,1787666490000,VALID,3.5,7.25,0.24306727755002006,TIME,299853,0.15,0.09306727755002006
Q60,1787749530000,VALID,3.5,7.25,-0.13833370761287286,TIME,299862,0.15,-0.28833370761287286
Q60,1787753850000,VALID,3.5,7.25,-0.27881548974948084,TIME,299844,0.15,-0.4288154897494808
Q60,1787788590000,VALID,3.5,7.25,-0.411892675852098,TIME,299399,0.15,-0.561892675852098
Q60,1787834550000,VALID,3.5,7.25,0.36696182319655,TIME,299849,0.15,0.21696182319655002
Q60,1787925720000,VALID,3.5,7.25,-1.0,SL,229950,0.15,-1.15
Q60,1788144150000,VALID,3.5,7.25,-0.09484008528786882,TIME,299695,0.15,-0.24484008528786882
Q60,1788258720000,VALID,3.5,7.25,0.36032837807851614,TIME,299702,0.15,0.21032837807851615
Q60,1788333960000,VALID,3.5,7.25,0.15607803901951642,TIME,299854,0.15,0.0060780390195164236
Q60,1788353280000,VALID,3.5,7.25,0.3271069274893165,TIME,299098,0.15,0.17710692748931653
Q60,1788417360000,VALID,3.5,7.25,0.014365001632346299,TIME,299701,0.15,-0.1356349983676537
Q60,1788439920000,VALID,3.5,7.25,0.4097071129706915,TIME,299862,0.15,0.2597071129706915
Q60,1788461400000,VALID,3.5,7.25,0.5984668252709348,TIME,299844,0.15,0.44846682527093473
Q60,1788852930000,POST_CHECK,3.5,7.25,-0.4461923489453079,TIME,299848,0.15,-0.5961923489453079
Q60,1788853320000,POST_CHECK,3.5,7.25,-0.5747995764634807,TIME,299700,0.15,-0.7247995764634807
Q60,1788894780000,POST_CHECK,3.5,7.25,-0.5192802056554449,TIME,298801,0.15,-0.6692802056554449
Q60,1789007910000,POST_CHECK,3.5,7.25,0.09816753926702611,TIME,299701,0.15,-0.05183246073297389
Q60,1789019610000,POST_CHECK,3.5,7.25,-0.30153744420564843,TIME,299101,0.15,-0.45153744420564845
Q60,1789047570000,POST_CHECK,3.5,7.25,0.2640893002994893,TIME,299852,0.15,0.1140893002994893
Q60,1789053690000,POST_CHECK,3.5,7.25,0.06581691772885816,TIME,299847,0.15,-0.08418308227114184
Q60,1789088850000,POST_CHECK,3.5,7.25,0.15171706817012975,TIME,299548,0.15,0.0017170681701297597
Q60,1789347690000,POST_CHECK,3.5,7.25,1.4445762488467384,TIME,299699,0.15,1.2945762488467385
Q60,1789383480000,POST_CHECK,3.5,7.25,-0.12208835341360894,TIME,299552,0.15,-0.27208835341360893
Q60,1789388280000,POST_CHECK,3.5,7.25,0.8627566848867764,TIME,299550,0.15,0.7127566848867763
Q60,1789445400000,POST_CHECK,3.5,7.25,0.14307458143083956,TIME,299401,0.15,-0.00692541856916043
Q60,1786096110000,TRAIN,3.5,7.5,0.19591836734693877,TIME,299850,0.0,0.19591836734693877
Q60,1786105620000,TRAIN,3.5,7.5,-1.0,SL,136800,0.0,-1.0
Q60,1786381140000,TRAIN,3.5,7.5,0.25346901017574425,TIME,299547,0.0,0.25346901017574425
Q60,1786440810000,TRAIN,3.5,7.5,-0.21164703984506814,TIME,298205,0.0,-0.21164703984506814
Q60,1786553460000,TRAIN,3.5,7.5,0.7317215263616771,TIME,299846,0.0,0.7317215263616771
Q60,1786553820000,TRAIN,3.5,7.5,0.44354475933424975,TIME,299698,0.0,0.44354475933424975
Q60,1786633320000,TRAIN,3.5,7.5,0.9746774964166234,TIME,299704,0.0,0.9746774964166234
Q60,1786670520000,TRAIN,3.5,7.5,0.004645760743338404,TIME,298799,0.0,0.004645760743338404
Q60,1787066490000,TRAIN,3.5,7.5,0.07512086277428338,TIME,299852,0.0,0.07512086277428338
Q60,1787098590000,TRAIN,3.5,7.5,-0.38772392723240445,TIME,299247,0.0,-0.38772392723240445
Q60,1787140380000,TRAIN,3.5,7.5,-0.08716707021789165,TIME,299854,0.0,-0.08716707021789165
Q60,1787143260000,TRAIN,3.5,7.5,0.045255196084633235,TIME,299851,0.0,0.045255196084633235
Q60,1787234520000,VALID,3.5,7.5,0.6328395839899144,TIME,299848,0.0,0.6328395839899144
Q60,1787246430000,VALID,3.5,7.5,0.07631160572330423,TIME,299397,0.0,0.07631160572330423
Q60,1787267280000,VALID,3.5,7.5,1.034202898550842,TIME,299548,0.0,1.034202898550842
Q60,1787312280000,VALID,3.5,7.5,0.902552841065077,TIME,299402,0.0,0.902552841065077
Q60,1787325840000,VALID,3.5,7.5,-0.19437340153452315,TIME,299850,0.0,-0.19437340153452315
Q60,1787579790000,VALID,3.5,7.5,0.06732776617954092,TIME,299693,0.0,0.06732776617954092
Q60,1787583030000,VALID,3.5,7.5,0.665155807365389,TIME,299849,0.0,0.665155807365389
Q60,1787661450000,VALID,3.5,7.5,0.650975117686599,TIME,299853,0.0,0.650975117686599
Q60,1787664090000,VALID,3.5,7.5,-1.0,SL,203251,0.0,-1.0
Q60,1787666490000,VALID,3.5,7.5,0.24306727755002006,TIME,299853,0.0,0.24306727755002006
Q60,1787749530000,VALID,3.5,7.5,-0.13833370761287286,TIME,299862,0.0,-0.13833370761287286
Q60,1787753850000,VALID,3.5,7.5,-0.27881548974948084,TIME,299844,0.0,-0.27881548974948084
Q60,1787788590000,VALID,3.5,7.5,-0.411892675852098,TIME,299399,0.0,-0.411892675852098
Q60,1787834550000,VALID,3.5,7.5,0.36696182319655,TIME,299849,0.0,0.36696182319655
Q60,1787925720000,VALID,3.5,7.5,-1.0,SL,229950,0.0,-1.0
Q60,1788144150000,VALID,3.5,7.5,-0.09484008528786882,TIME,299695,0.0,-0.09484008528786882
Q60,1788258720000,VALID,3.5,7.5,0.36032837807851614,TIME,299702,0.0,0.36032837807851614
Q60,1788333960000,VALID,3.5,7.5,0.15607803901951642,TIME,299854,0.0,0.15607803901951642
Q60,1788353280000,VALID,3.5,7.5,0.3271069274893165,TIME,299098,0.0,0.3271069274893165
Q60,1788417360000,VALID,3.5,7.5,0.014365001632346299,TIME,299701,0.0,0.014365001632346299
Q60,1788439920000,VALID,3.5,7.5,0.4097071129706915,TIME,299862,0.0,0.4097071129706915
Q60,1788461400000,VALID,3.5,7.5,0.5984668252709348,TIME,299844,0.0,0.5984668252709348
Q60,1788852930000,POST_CHECK,3.5,7.5,-0.4461923489453079,TIME,299848,0.0,-0.4461923489453079
Q60,1788853320000,POST_CHECK,3.5,7.5,-0.5747995764634807,TIME,299700,0.0,-0.5747995764634807
Q60,1788894780000,POST_CHECK,3.5,7.5,-0.5192802056554449,TIME,298801,0.0,-0.5192802056554449
Q60,1789007910000,POST_CHECK,3.5,7.5,0.09816753926702611,TIME,299701,0.0,0.09816753926702611
Q60,1789019610000,POST_CHECK,3.5,7.5,-0.30153744420564843,TIME,299101,0.0,-0.30153744420564843
Q60,1789047570000,POST_CHECK,3.5,7.5,0.2640893002994893,TIME,299852,0.0,0.2640893002994893
Q60,1789053690000,POST_CHECK,3.5,7.5,0.06581691772885816,TIME,299847,0.0,0.06581691772885816
Q60,1789088850000,POST_CHECK,3.5,7.5,0.15171706817012975,TIME,299548,0.0,0.15171706817012975
Q60,1789347690000,POST_CHECK,3.5,7.5,1.4445762488467384,TIME,299699,0.0,1.4445762488467384
Q60,1789383480000,POST_CHECK,3.5,7.5,-0.12208835341360894,TIME,299552,0.0,-0.12208835341360894
Q60,1789388280000,POST_CHECK,3.5,7.5,0.8627566848867764,TIME,299550,0.0,0.8627566848867764
Q60,1789445400000,POST_CHECK,3.5,7.5,0.14307458143083956,TIME,299401,0.0,0.14307458143083956
Q60,1786096110000,TRAIN,3.5,7.5,0.19591836734693877,TIME,299850,0.02,0.17591836734693878
Q60,1786105620000,TRAIN,3.5,7.5,-1.0,SL,136800,0.02,-1.02
Q60,1786381140000,TRAIN,3.5,7.5,0.25346901017574425,TIME,299547,0.02,0.23346901017574426
Q60,1786440810000,TRAIN,3.5,7.5,-0.21164703984506814,TIME,298205,0.02,-0.23164703984506813
Q60,1786553460000,TRAIN,3.5,7.5,0.7317215263616771,TIME,299846,0.02,0.7117215263616771
Q60,1786553820000,TRAIN,3.5,7.5,0.44354475933424975,TIME,299698,0.02,0.42354475933424973
Q60,1786633320000,TRAIN,3.5,7.5,0.9746774964166234,TIME,299704,0.02,0.9546774964166234
Q60,1786670520000,TRAIN,3.5,7.5,0.004645760743338404,TIME,298799,0.02,-0.015354239256661597
Q60,1787066490000,TRAIN,3.5,7.5,0.07512086277428338,TIME,299852,0.02,0.05512086277428338
Q60,1787098590000,TRAIN,3.5,7.5,-0.38772392723240445,TIME,299247,0.02,-0.40772392723240447
Q60,1787140380000,TRAIN,3.5,7.5,-0.08716707021789165,TIME,299854,0.02,-0.10716707021789165
Q60,1787143260000,TRAIN,3.5,7.5,0.045255196084633235,TIME,299851,0.02,0.025255196084633235
Q60,1787234520000,VALID,3.5,7.5,0.6328395839899144,TIME,299848,0.02,0.6128395839899143
Q60,1787246430000,VALID,3.5,7.5,0.07631160572330423,TIME,299397,0.02,0.05631160572330422
Q60,1787267280000,VALID,3.5,7.5,1.034202898550842,TIME,299548,0.02,1.014202898550842
Q60,1787312280000,VALID,3.5,7.5,0.902552841065077,TIME,299402,0.02,0.882552841065077
Q60,1787325840000,VALID,3.5,7.5,-0.19437340153452315,TIME,299850,0.02,-0.21437340153452314
Q60,1787579790000,VALID,3.5,7.5,0.06732776617954092,TIME,299693,0.02,0.04732776617954092
Q60,1787583030000,VALID,3.5,7.5,0.665155807365389,TIME,299849,0.02,0.645155807365389
Q60,1787661450000,VALID,3.5,7.5,0.650975117686599,TIME,299853,0.02,0.630975117686599
Q60,1787664090000,VALID,3.5,7.5,-1.0,SL,203251,0.02,-1.02
Q60,1787666490000,VALID,3.5,7.5,0.24306727755002006,TIME,299853,0.02,0.22306727755002007
Q60,1787749530000,VALID,3.5,7.5,-0.13833370761287286,TIME,299862,0.02,-0.15833370761287285
Q60,1787753850000,VALID,3.5,7.5,-0.27881548974948084,TIME,299844,0.02,-0.29881548974948086
Q60,1787788590000,VALID,3.5,7.5,-0.411892675852098,TIME,299399,0.02,-0.431892675852098
Q60,1787834550000,VALID,3.5,7.5,0.36696182319655,TIME,299849,0.02,0.34696182319655
Q60,1787925720000,VALID,3.5,7.5,-1.0,SL,229950,0.02,-1.02
Q60,1788144150000,VALID,3.5,7.5,-0.09484008528786882,TIME,299695,0.02,-0.11484008528786882
Q60,1788258720000,VALID,3.5,7.5,0.36032837807851614,TIME,299702,0.02,0.3403283780785161
Q60,1788333960000,VALID,3.5,7.5,0.15607803901951642,TIME,299854,0.02,0.13607803901951643
Q60,1788353280000,VALID,3.5,7.5,0.3271069274893165,TIME,299098,0.02,0.3071069274893165
Q60,1788417360000,VALID,3.5,7.5,0.014365001632346299,TIME,299701,0.02,-0.005634998367653701
Q60,1788439920000,VALID,3.5,7.5,0.4097071129706915,TIME,299862,0.02,0.3897071129706915
Q60,1788461400000,VALID,3.5,7.5,0.5984668252709348,TIME,299844,0.02,0.5784668252709347
Q60,1788852930000,POST_CHECK,3.5,7.5,-0.4461923489453079,TIME,299848,0.02,-0.4661923489453079
Q60,1788853320000,POST_CHECK,3.5,7.5,-0.5747995764634807,TIME,299700,0.02,-0.5947995764634807
Q60,1788894780000,POST_CHECK,3.5,7.5,-0.5192802056554449,TIME,298801,0.02,-0.5392802056554449
Q60,1789007910000,POST_CHECK,3.5,7.5,0.09816753926702611,TIME,299701,0.02,0.0781675392670261
Q60,1789019610000,POST_CHECK,3.5,7.5,-0.30153744420564843,TIME,299101,0.02,-0.32153744420564845
Q60,1789047570000,POST_CHECK,3.5,7.5,0.2640893002994893,TIME,299852,0.02,0.2440893002994893
Q60,1789053690000,POST_CHECK,3.5,7.5,0.06581691772885816,TIME,299847,0.02,0.04581691772885815
Q60,1789088850000,POST_CHECK,3.5,7.5,0.15171706817012975,TIME,299548,0.02,0.13171706817012976
Q60,1789347690000,POST_CHECK,3.5,7.5,1.4445762488467384,TIME,299699,0.02,1.4245762488467384
Q60,1789383480000,POST_CHECK,3.5,7.5,-0.12208835341360894,TIME,299552,0.02,-0.14208835341360893
